,Name,Latitude,Longitude,Category,Sub Category
6902,Balance Center,37.426288965021506,-122.1493160343519,Outdoors & Recreation,Yoga Studio
6903,Balance Center,37.42628341677492,-122.14919328689575,Outdoors & Recreation,Gym / Fitness Center
6904,Mary's HIP Cross Training Class,37.426064,-122.149801,Outdoors & Recreation,Gym
6905,LPCH Rehabilitation Svcs,37.42504395241981,-122.14610008908134,Outdoors & Recreation,Gym
6906,Ananda Palo Alto,37.426756,-122.147549,Outdoors & Recreation,Gym / Fitness Center
6907,Wund3rkid,37.42543745115757,-122.14844552070993,Outdoors & Recreation,Playground
6908,Nixon Playground,37.4244431,-122.1519738,Outdoors & Recreation,Playground
6909,College Terrace Library,37.42342740592328,-122.14875513598048,Professional & Other Places,Library
6910,LaserAway,37.426263,-122.14824499999999,Professional & Other Places,Cosmetics Shop
6911,Integrated Healthcare - A Chiropractic Wellness Center,37.425650953310594,-122.14596284293397,Professional & Other Places,Chiropractor
6912,Stanford Madera Grove,37.42934084454282,-122.15218020426445,Professional & Other Places,School
6913,Mulcahy Family Dentistry,37.4296354178954,-122.1510590459749,Professional & Other Places,Dentist's Office
6914,Wu Orthodontics,37.429053,-122.150241,Professional & Other Places,Dentist's Office
6915,Stanford Smile Design,37.429405099275556,-122.1507501323189,Professional & Other Places,Dentist's Office
6916,Onavo Office,37.424707,-122.146048,Professional & Other Places,Office
6917,Culture Amp,37.428843,-122.150058,Professional & Other Places,Tech Startup
6918,1895 El Camino Real,37.428893,-122.150072,Professional & Other Places,Office
6919,The Hive,37.42740382890932,-122.14877002628994,Professional & Other Places,Tech Startup
6920,RR Donnelley,37.422564,-122.147559,Professional & Other Places,Office
6921,Adallom,37.424991,-122.146226,Professional & Other Places,Tech Startup
6922,"Irvin, Abrahamson & Company",37.42474150418976,-122.14655476303128,Professional & Other Places,Office
6923,SGN,37.428902,-122.15000800000001,Professional & Other Places,Tech Startup
6924,SeriouslyMedia HQ,37.42219,-122.151458,Professional & Other Places,Office
6925,Live Gamer,37.425516843795776,-122.14982092380524,Professional & Other Places,Tech Startup
6926,Ace Academics (inside The Reading Clinic),37.425797766419976,-122.1463394165039,Professional & Other Places,Office
6927,Producers Forum LLC,37.425425,-122.147818,Professional & Other Places,Tech Startup
6928,"Falk, Cornell & Associates, LLP",37.4280848769693,-122.14703161413732,Professional & Other Places,Coworking Space
6929,Duda,37.42516972717516,-122.14791130642726,Professional & Other Places,Tech Startup
6930,Ananda Church,37.42689593821787,-122.14748073941219,Professional & Other Places,Temple
6931,Sundance Mine Company,37.428507,-122.149738,Professional & Other Places,Winery
6932,Red Robot Labs,37.42515222315739,-122.14791877337092,Professional & Other Places,Office
6933,Smule,37.425277,-122.147996,Professional & Other Places,Tech Startup
6934,Area 120,37.4237,-122.146981,Professional & Other Places,Building
6935,Airy Labs,37.425591,-122.146224,Professional & Other Places,Tech Startup
6936,Buy Me a Pie at Palo Alto,37.424884,-122.147878,Professional & Other Places,Tech Startup
6937,"Dr. Liu, DDS",37.424598693847656,-122.14698028564453,Professional & Other Places,Dentist's Office
6938,Kuhcoon Inc.,37.427533,-122.148571,Professional & Other Places,Tech Startup
6939,Clear Ventures,37.426114,-122.146933,Professional & Other Places,Office
6940,Surf by appbackr,37.42513984593256,-122.1478759419173,Professional & Other Places,Tech Startup
6941,Benetech,37.425701,-122.145844,Professional & Other Places,Tech Startup
6942,Fundly.com HQ,37.425087690353394,-122.14613556861877,Professional & Other Places,Tech Startup
6943,Graduate Package Center,37.42328,-122.15523,Professional & Other Places,Post Office
6944,Learnika,37.425559,-122.148271,Professional & Other Places,School
6945,Holistic Physical Therapy Clinic,37.425878,-122.148466,Professional & Other Places,Physical Therapist
6946,Rookout,37.424454,-122.146634,Professional & Other Places,Business Center
6947,Totango,37.425159,-122.147998,Professional & Other Places,Tech Startup
6948,PunchTab HQ,37.425098930077674,-122.14611938573101,Professional & Other Places,Tech Startup
6949,SyncThink,37.425759,-122.148251,Professional & Other Places,Office
6950,Dr Andrew Au,37.424634,-122.147011,Professional & Other Places,Dentist's Office
6951,Spinal Institute,37.4256,-122.1466,Professional & Other Places,Medical Center
6952,Ann Ho Dds,37.424566999999996,-122.147034,Professional & Other Places,Dentist's Office
6953,EngageClick,37.428971999999995,-122.15011100000001,Professional & Other Places,Tech Startup
6954,Braintree,37.428918,-122.14998,Professional & Other Places,Tech Startup
6955,D.C. Revolutions,37.424407,-122.146875,Professional & Other Places,Tech Startup
6956,Zimride,37.42586016654968,-122.14830815792084,Professional & Other Places,Office
6957,Asian Liver Center at Stanford University,37.42525018854465,-122.14585057207412,Professional & Other Places,Office
6958,BlueSwarm,37.42499649524689,-122.146231,Professional & Other Places,Tech Startup
6959,Escondido Village Lowrise,37.427349,-122.152104,Residence,College Residence Hall
6960,Escondite Cottage,37.422955,-122.15548,Residence,Housing Development
6961,Meow Headquarters,37.425215,-122.147564,Residence,Residential Building (Apartment / Condo)
6962,Shell,37.425838429175876,-122.1474169514905,Shop & Service,Gas Station
6963,LaserAway,37.426263,-122.14824499999999,Shop & Service,Cosmetics Shop
6964,Khoury's Market,37.42661,-122.14838,Shop & Service,Supermarket
6965,Bike Connection,37.42789585450704,-122.1486962638405,Shop & Service,Bike Shop
6966,"PIP Marketing, Signs, Print",37.4260878,-122.1470518,Shop & Service,Electronics Store
6967,First Republic Bank,37.4259114,-122.14675,Shop & Service,Bank
6968,Real Produce,37.42678,-122.148151,Shop & Service,Grocery Store
6969,Lux Eyewear,37.42942108605149,-122.15065942896763,Shop & Service,Optical Shop
6970,Valero,37.42807020583828,-122.14918905266208,Shop & Service,Gas Station
6971,Palo Alto Eye Group,37.42935562133789,-122.15050506591797,Shop & Service,Optical Shop
6972,Roy's Cleaners,37.427622711826125,-122.14880339611791,Shop & Service,Dry Cleaner
6973,Opus Arcade,37.426385641478646,-122.14610933040298,Shop & Service,Salon / Barbershop
6974,The Coin Broker,37.42712690727248,-122.14884996414183,Shop & Service,Miscellaneous Shop
6975,Kathy Wright R.N.,37.42912057430764,-122.15068459510803,Shop & Service,Cosmetics Shop
6976,Abrams Laundry Room,37.42685317993164,-122.15191650390625,Shop & Service,Laundry Service
6977,Escalon,37.424598693847656,-122.14698028564453,Shop & Service,Rental Service
6978,Common Ground,37.42552,-122.14787199999999,Shop & Service,Garden Center
6979,Village Flower Shoppe,37.4262,-122.14686,Shop & Service,Flower Shop
6980,Cardinal Bicycle Shop,37.42828344220659,-122.14944286813393,Shop & Service,Bike Shop
6981,Belong,37.42517852783203,-122.14801025390625,Shop & Service,Rental Service
6982,Paradise Valley Spas - Jacuzzi Hot Tubs - Palo Alto,37.427765,-122.14875900000001,Shop & Service,Miscellaneous Shop
6983,Lew's Peninsula Lock & Key,37.426114,-122.146933,Shop & Service,Hardware Store
6984,"Camtech Precision, Inc",37.425726,-122.148396,Shop & Service,Construction & Landscaping
6985,Fine Cleaners,37.42716598510742,-122.14801025390625,Shop & Service,Dry Cleaner
6986,"Orna Fisher, MD",37.42973709106445,-122.15087127685547,Shop & Service,Health & Beauty Service
6987,Designer's Tailoring,37.42692413406849,-122.14808576295995,Shop & Service,Tailor Shop
6988,Stanford Beauty Salon,37.427765,-122.14875900000001,Shop & Service,Salon / Barbershop
6989,Stanford Coin Wash,37.427765,-122.14875900000001,Shop & Service,Laundry Service
6990,Candice Kistner - State Farm Insurance Agent,37.42492,-122.14769199999999,Shop & Service,Insurance Office
6991,Pure Cleaners,37.42716598510742,-122.14801025390625,Shop & Service,Laundry Service
6992,West Fresh Catering,37.426114,-122.146933,Shop & Service,Food & Drink Shop
6993,Avalon Day Spa,37.426505,-122.146281,Shop & Service,Nail Salon
6994,Habitat Design,37.425819396972656,-122.14832305908203,Shop & Service,Furniture / Home Store
6995,Bay Area Tree Specialists,37.425383,-122.145834,Shop & Service,Financial or Legal Service
6996,Bay Area Tree Specialists,37.425447,-122.145876,Shop & Service,Home Service
6997,Le Lu,37.425845,-122.14843300000001,Shop & Service,Salon / Barbershop
6998,A Time for You Hairstyling,37.426466,-122.150334,Shop & Service,Salon / Barbershop
6999,Mattress Firm,37.426919,-122.14873999999999,Shop & Service,Mattress Store
7000,Radhika Beauty Salon,37.42772674560547,-122.14865112304688,Shop & Service,Salon / Barbershop
7001,Photograph & Frame,37.427001000000004,-122.148848,Shop & Service,Arts & Crafts Store
7002,Salon 454,37.426505,-122.146281,Shop & Service,Salon / Barbershop
7003,State Farm: Jeri Fink,37.426114,-122.146933,Shop & Service,Financial or Legal Service
7004,Edwin E. Samuels Attorney at Law,37.42547399776657,-122.14627504348753,Shop & Service,Lawyer
7005,Fast Repair - Palo Alto,37.42709732055664,-122.14794921875,Shop & Service,Electronics Store
7006,Mancini's Sleepworld Palo Alto,37.427109,-122.148996,Shop & Service,Mattress Store
7007,Elite Auto Performance,37.428288,-122.149238,Shop & Service,Automotive Shop
7008,Kathy Nail & Skin Care,37.426551818847656,-122.14631652832031,Shop & Service,Nail Salon
7009,Monika Stone Skin,37.429706,-122.150975,Shop & Service,Cosmetics Shop
7010,Jenni Kayne,37.429277,-122.151323,Shop & Service,Clothing Store
7011,Mobile Kangaroo,37.427026,-122.14798700000001,Shop & Service,Electronics Store
7012,California Avenue,37.42507567519978,-122.14586734771727,Travel & Transport,Road
7013,marguerite bus stop #126,37.42528812689086,-122.14611672352794,Travel & Transport,Bus Station
7014,Stanford Terrace Inn,37.42707252779741,-122.14947543291892,Travel & Transport,Hotel
7015,Zipcar Hulme Court,37.428145047285106,-122.1538871526718,Travel & Transport,Rental Car Location
7016,Abrams Court,37.42598415970779,-122.15192739445516,Travel & Transport,Road
7017,Hoskins Court,37.426794624271494,-122.15629577636717,Travel & Transport,Road
7018,Ash Street,37.42869458153818,-122.14831352233887,Travel & Transport,Road
7019,Cornell Street,37.42296900349645,-122.15022325515746,Travel & Transport,Road
7020,City of Palo Basso,37.425154,-122.146595,Travel & Transport,General Travel
7021,Angell Court,37.424639008988464,-122.1540856361389,Travel & Transport,Road
7022,Thoburn Court,37.427629589009236,-122.15543746948242,Travel & Transport,Road
7023,Cambridge And El Camino,37.425613,-122.14681,Travel & Transport,Intersection
7024,McFarland Court,37.42594904123948,-122.15655710443866,Travel & Transport,Road
7025,Barnes Court,37.42733706433002,-122.15288145605203,Travel & Transport,Road
7026,GSB Screening Room,37.427458,-122.161299,Arts & Entertainment,Indie Movie Theater
7027,The Spillovers Band Room,37.427699,-122.161097,Arts & Entertainment,General Entertainment
7028,Pool Table at Ferguson Lounge,37.427491070100075,-122.16139160606743,Arts & Entertainment,Pool Hall
7029,Escondido Village Lowrise,37.427349,-122.152104,College & University,College Residence Hall
7030,Donald Kennedy Graduate Residences,37.424178909151934,-122.15573787689208,College & University,College Residence Hall
7031,Donald Kennedy Commons,37.42331255487144,-122.15614038951422,College & University,Student Center
7032,Escondido Village Graduate Residence,37.4255,-122.156545,College & University,College Residence Hall
7033,Rains Houses,37.4222862883437,-122.15909080956892,College & University,College Residence Hall
7034,Manzanita Dining,37.42560825833913,-122.16171519203243,College & University,College Cafeteria
7035,Hoskins Midrise,37.42675666930669,-122.15539317443317,College & University,College Residence Hall
7036,Studio 5,37.42487565609921,-122.15363262569528,College & University,College Residence Hall
7037,Studio 6,37.4252488976993,-122.15265453986112,College & University,College Residence Hall
7038,Abrams Midrise,37.42687288445318,-122.15194416662065,College & University,College Residence Hall
7039,Ng House,37.425977,-122.161562,College & University,College Residence Hall
7040,"Albert H. Hastorf, III House",37.42371028604171,-122.15625286102295,College & University,College Residence Hall
7041,Studio 4,37.425929,-122.15449699999999,College & University,College Residence Hall
7042,Barnes Midrise,37.427431,-122.152599,College & University,College Residence Hall
7043,Hulme Midrise,37.42777442888331,-122.15393543243408,College & University,College Residence Hall
7044,Escondido Village,37.424734619752115,-122.15504905038027,College & University,Neighborhood
7045,Quillen Highrise,37.425589229382645,-122.15898909285832,College & University,College Residence Hall
7046,Graduate Community Center,37.423540078630666,-122.15843026614137,College & University,Student Center
7047,Room E103,37.427843,-122.161164,College & University,College Classroom
7048,Gerald J. Lieberman House,37.42446860197126,-122.1565318107605,College & University,College Residence Hall
7049,Sloan Study Room,37.427706289304005,-122.16131398963788,College & University,College Lab
7050,William F. Miller House,37.424480226036835,-122.15598604235862,College & University,College Residence Hall
7051,Studio 1,37.42318894477807,-122.15927069715951,College & University,College Residence Hall
7052,Rainbow School,37.422914,-122.156229,College & University,Student Center
7053,Washington Warmup-Stanford,37.426074392968005,-122.15462213417152,College & University,College Stadium
7054,Ferguson Lounge,37.426557,-122.16144796666667,College & University,Student Center
7055,Studio 3,37.4257881537355,-122.1548474608847,College & University,College Residence Hall
7056,Building 94,37.427297308239375,-122.15453624725343,College & University,College Residence Hall
7057,McFarland Midrise,37.42605337226263,-122.1564781665802,College & University,College Residence Hall
7058,The Condor's Nest,37.427239,-122.161178,College & University,College Residence Hall
7059,Castaño House,37.425101329773625,-122.16079146325244,College & University,College Residence Hall
7060,"Penny & Phil Knight, '62 MBA Exercise Facility",37.426557,-122.161563,College & University,College Gym
7061,Building 26,37.42316,-122.153787,College & University,College Residence Hall
7062,Faculty Building East,37.42775344848633,-122.1612548828125,College & University,College Academic Building
7063,340 Bonair Siding,37.428584058548836,-122.15921278073841,College & University,College Administrative Building
7064,Studio 2,37.425222055583,-122.15952154627048,College & University,College Residence Hall
7065,Kimble,37.42512,-122.161796,College & University,College Residence Hall
7066,Blackwelder Building,37.42457909206466,-122.15786697829022,College & University,College Residence Hall
7067,Tower House,37.422163,-122.156397,College & University,University
7068,Building 54,37.426652,-122.154347,College & University,College Residence Hall
7069,James N. Rosse House,37.42382957220259,-122.15538382530214,College & University,College Residence Hall
7070,Sloan Lounge,37.42742409023825,-122.16139715009598,College & University,Student Center
7071,49 Dudley,37.42588,-122.153557,College & University,College Residence Hall
7072,Rains Buttery,37.42241942721708,-122.15762615203857,College & University,College Quad
7073,Timoshenko Lounge,37.42192276825807,-122.15756061406319,College & University,Student Center
7074,Mirrielees House,37.42323188788402,-122.15988926456616,College & University,College Residence Hall
7075,Lantana House,37.42550406354168,-122.16069712545257,College & University,College Residence Hall
7076,Ray's Café,37.42354654005475,-122.15840936597428,Food,Restaurant
7077,Josephs Bistro,37.422251,-122.160492,Food,Breakfast Spot
7078,GradQ Party Bus,37.423597,-122.158529,Nightlife Spot,Gay Bar
7079,4men's,37.422993,-122.158201,Nightlife Spot,Speakeasy
7080,The Bakery,37.425628,-122.161513,Nightlife Spot,Lounge
7081,The Next Level,37.42346979150253,-122.1594788991738,Nightlife Spot,Sake Bar
